saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel
S02811,10-11-2023 13:35,P1310,Kid's_310,Kid's Wear,Green,M,1,1228.95,1059.45,1228.95,1059.45,C22810,Ravi_2810,Vellore,12.9165,79.1325,SP120,Salesperson_20,Returned,mobile_app
S02812,03-12-2023 11:37,P1311,Sarees_311,Sarees,Maroon,XXL,4,327.4,256.98,1309.6,1027.92,C22811,Vishal_2811,Vellore,12.9165,79.1325,SP108,Salesperson_8,Shipped,online
S02813,21-03-2024 12:49,P1312,Kid's_312,Kid's Wear,Red,M,1,1061.23,951.85,1061.23,951.85,C22812,Kavin_2812,Coimbatore,11.0168,76.9558,SP132,Salesperson_32,Shipped,online
S02814,16-07-2023 13:51,P1313,Kurta_313,Kurta,Maroon,S,1,1558.03,1010.75,1558.03,1010.75,C22813,Devi_2813,Coimbatore,11.0168,76.9558,SP125,Salesperson_25,Paid,in-store
S02815,02-10-2024 15:35,P1314,Kid's_314,Kid's Wear,Grey,XS,1,471.18,315.5,471.18,315.5,C22814,Lakshmi_2814,Vellore,12.9165,79.1325,SP111,Salesperson_11,Paid,in-store
S02816,10-08-2024 12:40,P1315,Sportswear_315,Sportswear,Black,S,2,1703.15,1170.56,3406.3,2341.12,C22815,Ravi_2815,Tiruchirappalli,10.7905,78.7047,SP136,Salesperson_36,Cancelled,online
S02817,17-01-2024 17:07,P1316,Kid's_316,Kid's Wear,Red,M,3,1630.33,1220.81,4890.99,3662.43,C22816,Kavin_2816,Madurai,9.9252,78.1198,SP109,Salesperson_9,Cancelled,online
S02818,14-07-2023 11:24,P1317,Jeans_317,Jeans,Pink,S,4,1255.14,1106.44,5020.56,4425.76,C22817,Diya_2817,Erode,11.34,77.7172,SP120,Salesperson_20,Cancelled,in-store
S02819,11-03-2023 21:06,P1318,Women's_318,Women's Dresses,White,S,1,1464.27,912.87,1464.27,912.87,C22818,Anu_2818,Madurai,9.9252,78.1198,SP115,Salesperson_15,Pending,online
S02820,05-09-2024 11:51,P1319,Sarees_319,Sarees,Yellow,XXL,2,245.36,203,490.72,406,C22819,Meena_2819,Tiruchirappalli,10.7905,78.7047,SP120,Salesperson_20,Cancelled,online
S02821,24-08-2023 18:24,P1320,T-Shirts_320,T-Shirts,White,L,3,734.93,635.15,2204.79,1905.45,C22820,Diya_2820,Vellore,12.9165,79.1325,SP146,Salesperson_46,Shipped,online
S02822,16-12-2023 20:16,P1321,Sportswear_321,Sportswear,Black,S,2,1862.98,1337.57,3725.96,2675.14,C22821,Sanjay_2821,Erode,11.34,77.7172,SP118,Salesperson_18,Pending,in-store
S02823,22-05-2023 19:47,P1322,Men's_322,Men's Shirts,Yellow,M,4,1065.18,800.88,4260.72,3203.52,C22822,Bhuvana_2822,Salem,11.6643,78.146,SP136,Salesperson_36,Shipped,in-store
S02824,25-08-2023 13:45,P1323,Women's_323,Women's Dresses,Green,L,4,2383.12,1679.16,9532.48,6716.64,C22823,Sathish_2823,Vellore,12.9165,79.1325,SP100,Salesperson_0,Pending,in-store
S02825,27-04-2023 16:42,P1324,Kid's_324,Kid's Wear,Grey,XS,4,1284.64,1071.08,5138.56,4284.32,C22824,Kavin_2824,Chennai,13.0827,80.2707,SP121,Salesperson_21,Pending,in-store
S02826,21-02-2024 10:05,P1325,Sportswear_325,Sportswear,Maroon,L,1,1250.68,1060.27,1250.68,1060.27,C22825,Devi_2825,Coimbatore,11.0168,76.9558,SP113,Salesperson_13,Shipped,online
S02827,23-07-2023 14:54,P1326,Sarees_326,Sarees,Green,XL,1,2467.28,1964.95,2467.28,1964.95,C22826,Anu_2826,Tiruchirappalli,10.7905,78.7047,SP108,Salesperson_8,Pending,in-store
S02828,23-10-2023 20:41,P1327,Men's_327,Men's Shirts,Blue,S,1,872.97,668.29,872.97,668.29,C22827,Sanjay_2827,Tirunelveli,8.7139,77.7567,SP125,Salesperson_25,Paid,in-store
S02829,11-02-2023 11:10,P1328,Jeans_328,Jeans,Green,XS,1,1710.88,1408.75,1710.88,1408.75,C22828,Ganesh_2828,Chennai,13.0827,80.2707,SP116,Salesperson_16,Cancelled,mobile_app
S02830,23-10-2023 11:46,P1329,Sportswear_329,Sportswear,Grey,XL,1,720.86,626.65,720.86,626.65,C22829,Anu_2829,Vellore,12.9165,79.1325,SP122,Salesperson_22,Pending,online
S02831,28-09-2024 17:55,P1330,Sarees_330,Sarees,Maroon,M,4,276.35,248.45,1105.4,993.8,C22830,Kavin_2830,Tiruchirappalli,10.7905,78.7047,SP140,Salesperson_40,Cancelled,online
S02832,06-03-2023 18:15,P1331,Kurta_331,Kurta,Red,XS,1,1104.55,901.81,1104.55,901.81,C22831,Meena_2831,Chennai,13.0827,80.2707,SP117,Salesperson_17,Returned,in-store
S02833,31-07-2023 19:20,P1332,Jeans_332,Jeans,Pink,XXL,1,2406.44,2020.41,2406.44,2020.41,C22832,Diya_2832,Tirunelveli,8.7139,77.7567,SP107,Salesperson_7,Shipped,in-store
S02834,26-10-2023 12:48,P1333,Women's_333,Women's Dresses,Yellow,S,2,684.06,485.55,1368.12,971.1,C22833,Meena_2833,Coimbatore,11.0168,76.9558,SP101,Salesperson_1,Pending,online
S02835,26-07-2024 11:07,P1334,Kid's_334,Kid's Wear,Yellow,XXL,2,1624.07,1374.37,3248.14,2748.74,C22834,Aarav_2834,Coimbatore,11.0168,76.9558,SP119,Salesperson_19,Pending,mobile_app
S02836,26-04-2023 18:01,P1335,Sportswear_335,Sportswear,White,XXL,4,524.41,443.82,2097.64,1775.28,C22835,Bhuvana_2835,Tiruchirappalli,10.7905,78.7047,SP103,Salesperson_3,Cancelled,third-party
S02837,29-07-2024 12:06,P1336,Jeans_336,Jeans,Red,XL,1,992.05,792.92,992.05,792.92,C22836,Priya_2836,Vellore,12.9165,79.1325,SP105,Salesperson_5,Pending,mobile_app
S02838,07-08-2024 18:42,P1337,Sportswear_337,Sportswear,Blue,XL,3,2351.29,1456.54,7053.87,4369.62,C22837,Diya_2837,Madurai,9.9252,78.1198,SP125,Salesperson_25,Paid,in-store
S02839,05-05-2023 10:52,P1338,Kid's_338,Kid's Wear,Green,XS,3,2181.86,1395.57,6545.58,4186.71,C22838,Meena_2838,Madurai,9.9252,78.1198,SP107,Salesperson_7,Shipped,in-store
S02840,12-06-2024 19:35,P1339,Kurta_339,Kurta,Grey,XXL,2,793.5,493.47,1587,986.94,C22839,Kavin_2839,Chennai,13.0827,80.2707,SP107,Salesperson_7,Cancelled,online
S02841,19-04-2024 13:27,P1340,Women's_340,Women's Dresses,Blue,XS,4,2045.86,1574.62,8183.44,6298.48,C22840,Priya_2840,Erode,11.34,77.7172,SP106,Salesperson_6,Pending,in-store
S02842,09-08-2024 15:56,P1341,Kid's_341,Kid's Wear,Red,XS,1,355.25,236.29,355.25,236.29,C22841,Sathish_2841,Chennai,13.0827,80.2707,SP128,Salesperson_28,Pending,in-store
S02843,28-10-2023 17:20,P1342,Sarees_342,Sarees,Maroon,L,1,1555.16,1269.91,1555.16,1269.91,C22842,Ganesh_2842,Tiruchirappalli,10.7905,78.7047,SP112,Salesperson_12,Cancelled,online
S02844,17-05-2024 11:26,P1343,Jeans_343,Jeans,Red,M,3,1336.26,966.07,4008.78,2898.21,C22843,Sathish_2843,Tiruchirappalli,10.7905,78.7047,SP127,Salesperson_27,Shipped,mobile_app
S02845,13-06-2023 14:08,P1344,Sarees_344,Sarees,Black,XL,1,2157.08,1590.93,2157.08,1590.93,C22844,Aarav_2844,Madurai,9.9252,78.1198,SP129,Salesperson_29,Returned,online
S02846,16-01-2023 15:05,P1345,Women's_345,Women's Dresses,Green,M,1,1209.72,1015.1,1209.72,1015.1,C22845,Kavin_2845,Coimbatore,11.0168,76.9558,SP105,Salesperson_5,Returned,in-store
S02847,02-03-2023 12:58,P1346,Men's_346,Men's Shirts,Maroon,XXL,1,2328.25,2007.73,2328.25,2007.73,C22846,Priya_2846,Madurai,9.9252,78.1198,SP121,Salesperson_21,Paid,in-store
S02848,11-08-2023 13:02,P1347,Sarees_347,Sarees,Green,S,2,575.41,488.57,1150.82,977.14,C22847,Sathish_2847,Salem,11.6643,78.146,SP124,Salesperson_24,Pending,in-store
S02849,30-07-2023 15:40,P1348,Men's_348,Men's Shirts,Black,XXL,1,1645.94,1424.7,1645.94,1424.7,C22848,Bhuvana_2848,Tirunelveli,8.7139,77.7567,SP122,Salesperson_22,Shipped,online
S02850,02-06-2024 14:17,P1349,Women's_349,Women's Dresses,Red,S,2,1925.19,1273.2,3850.38,2546.4,C22849,Devi_2849,Tirunelveli,8.7139,77.7567,SP108,Salesperson_8,Cancelled,in-store
S02851,22-03-2024 14:30,P1350,Sportswear_350,Sportswear,Red,XS,2,988.74,759.96,1977.48,1519.92,C22850,Meena_2850,Vellore,12.9165,79.1325,SP107,Salesperson_7,Pending,in-store
S02852,21-01-2024 15:44,P1351,T-Shirts_351,T-Shirts,Black,L,2,1114.67,896.28,2229.34,1792.56,C22851,Ganesh_2851,Tirunelveli,8.7139,77.7567,SP135,Salesperson_35,Returned,mobile_app
S02853,02-08-2024 10:04,P1352,Sarees_352,Sarees,Pink,M,2,2458.18,1747.59,4916.36,3495.18,C22852,Sanjay_2852,Madurai,9.9252,78.1198,SP113,Salesperson_13,Paid,in-store
S02854,11-02-2024 15:08,P1353,T-Shirts_353,T-Shirts,Blue,XXL,2,2348.09,1510.42,4696.18,3020.84,C22853,Sanjay_2853,Madurai,9.9252,78.1198,SP101,Salesperson_1,Pending,third-party
S02855,13-05-2023 12:55,P1354,Sportswear_354,Sportswear,Red,L,2,267.68,187.9,535.36,375.8,C22854,Diya_2854,Tirunelveli,8.7139,77.7567,SP139,Salesperson_39,Pending,mobile_app
S02856,15-01-2024 13:01,P1355,Sportswear_355,Sportswear,Black,XL,4,1524.23,1290.5,6096.92,5162,C22855,Ravi_2855,Salem,11.6643,78.146,SP103,Salesperson_3,Pending,third-party
S02857,21-05-2024 20:55,P1356,Men's_356,Men's Shirts,Grey,XXL,2,1151.48,880.97,2302.96,1761.94,C22856,Devi_2856,Coimbatore,11.0168,76.9558,SP127,Salesperson_27,Shipped,mobile_app
S02858,12-07-2023 13:58,P1357,Men's_357,Men's Shirts,Pink,S,1,957.59,680.31,957.59,680.31,C22857,Kavin_2857,Madurai,9.9252,78.1198,SP118,Salesperson_18,Cancelled,in-store
S02859,26-01-2023 13:53,P1358,Women's_358,Women's Dresses,Yellow,M,1,510.15,345.32,510.15,345.32,C22858,Vishal_2858,Madurai,9.9252,78.1198,SP143,Salesperson_43,Paid,in-store
S02860,24-09-2024 14:33,P1359,Jeans_359,Jeans,White,XS,1,2218.48,1621.3,2218.48,1621.3,C22859,Meena_2859,Chennai,13.0827,80.2707,SP107,Salesperson_7,Paid,mobile_app
S02861,27-06-2023 17:08,P1360,Sarees_360,Sarees,Pink,L,1,1456.37,977.6,1456.37,977.6,C22860,Sathish_2860,Vellore,12.9165,79.1325,SP123,Salesperson_23,Shipped,in-store
S02862,17-03-2024 15:46,P1361,T-Shirts_361,T-Shirts,Blue,M,4,598.09,383.88,2392.36,1535.52,C22861,Ravi_2861,Tirunelveli,8.7139,77.7567,SP123,Salesperson_23,Returned,in-store
S02863,02-07-2023 12:56,P1362,Kurta_362,Kurta,Green,S,1,1947.72,1451.69,1947.72,1451.69,C22862,Vishal_2862,Vellore,12.9165,79.1325,SP106,Salesperson_6,Pending,in-store
S02864,16-12-2023 10:33,P1363,T-Shirts_363,T-Shirts,Grey,L,4,1179.74,775.15,4718.96,3100.6,C22863,Aarav_2863,Coimbatore,11.0168,76.9558,SP102,Salesperson_2,Cancelled,in-store
S02865,24-05-2023 15:46,P1364,Men's_364,Men's Shirts,Blue,XL,1,1321.4,943.95,1321.4,943.95,C22864,Diya_2864,Chennai,13.0827,80.2707,SP113,Salesperson_13,Paid,mobile_app
S02866,12-04-2024 20:00,P1365,Kurta_365,Kurta,Maroon,S,3,1376.48,1115.25,4129.44,3345.75,C22865,Diya_2865,Vellore,12.9165,79.1325,SP125,Salesperson_25,Returned,in-store
S02867,10-07-2024 15:50,P1366,Women's_366,Women's Dresses,Grey,S,3,1614.61,1380.12,4843.83,4140.36,C22866,Priya_2866,Chennai,13.0827,80.2707,SP134,Salesperson_34,Paid,in-store
S02868,18-08-2023 12:57,P1367,Women's_367,Women's Dresses,Yellow,L,2,1408.63,985.22,2817.26,1970.44,C22867,Diya_2867,Madurai,9.9252,78.1198,SP137,Salesperson_37,Paid,in-store
S02869,29-09-2024 13:44,P1368,Women's_368,Women's Dresses,Yellow,XXL,3,1397.38,869.33,4192.14,2607.99,C22868,Aarav_2868,Vellore,12.9165,79.1325,SP105,Salesperson_5,Pending,in-store
S02870,29-11-2023 19:56,P1369,Men's_369,Men's Shirts,Pink,L,1,217.46,167.84,217.46,167.84,C22869,Diya_2869,Tiruchirappalli,10.7905,78.7047,SP103,Salesperson_3,Shipped,online
S02871,11-04-2024 18:54,P1370,Jeans_370,Jeans,Yellow,XS,1,2408.07,1607.88,2408.07,1607.88,C22870,Aarav_2870,Salem,11.6643,78.146,SP123,Salesperson_23,Cancelled,third-party
S02872,16-04-2024 16:12,P1371,T-Shirts_371,T-Shirts,Grey,M,4,1287.13,795.89,5148.52,3183.56,C22871,Meena_2871,Erode,11.34,77.7172,SP111,Salesperson_11,Paid,online
S02873,06-12-2023 14:02,P1372,Jeans_372,Jeans,Red,XS,3,1749.36,1202.69,5248.08,3608.07,C22872,Sathish_2872,Erode,11.34,77.7172,SP111,Salesperson_11,Returned,in-store
S02874,25-10-2023 14:14,P1373,Sarees_373,Sarees,Grey,L,1,2021.64,1815.45,2021.64,1815.45,C22873,Devi_2873,Erode,11.34,77.7172,SP138,Salesperson_38,Returned,online
S02875,21-09-2024 15:41,P1374,Sportswear_374,Sportswear,Red,S,1,1513.89,911.81,1513.89,911.81,C22874,Diya_2874,Chennai,13.0827,80.2707,SP121,Salesperson_21,Pending,third-party
S02876,29-02-2024 17:39,P1375,Jeans_375,Jeans,Pink,S,1,782.98,675.48,782.98,675.48,C22875,Bhuvana_2875,Vellore,12.9165,79.1325,SP116,Salesperson_16,Shipped,online
S02877,26-10-2023 12:51,P1376,Kurta_376,Kurta,Pink,S,2,1925.72,1472.04,3851.44,2944.08,C22876,Diya_2876,Tirunelveli,8.7139,77.7567,SP137,Salesperson_37,Paid,in-store
S02878,06-09-2023 19:35,P1377,Jeans_377,Jeans,Green,XXL,2,270.52,174.49,541.04,348.98,C22877,Bhuvana_2877,Vellore,12.9165,79.1325,SP101,Salesperson_1,Paid,mobile_app
S02879,01-01-2024 11:44,P1378,Men's_378,Men's Shirts,White,L,4,1670.48,1464.44,6681.92,5857.76,C22878,Priya_2878,Erode,11.34,77.7172,SP106,Salesperson_6,Returned,online
S02880,09-04-2023 16:45,P1379,Sarees_379,Sarees,Red,XS,3,2033.29,1428.49,6099.87,4285.47,C22879,Sanjay_2879,Coimbatore,11.0168,76.9558,SP103,Salesperson_3,Shipped,in-store
S02881,08-08-2024 10:43,P1380,Sportswear_380,Sportswear,Grey,XS,2,1014.21,911.79,2028.42,1823.58,C22880,Ganesh_2880,Salem,11.6643,78.146,SP102,Salesperson_2,Paid,in-store
S02882,10-10-2023 10:21,P1381,T-Shirts_381,T-Shirts,Black,XL,1,2132.07,1896.76,2132.07,1896.76,C22881,Sanjay_2881,Coimbatore,11.0168,76.9558,SP145,Salesperson_45,Cancelled,in-store
S02883,11-10-2023 16:37,P1382,T-Shirts_382,T-Shirts,Red,M,1,667.57,419.15,667.57,419.15,C22882,Meena_2882,Coimbatore,11.0168,76.9558,SP120,Salesperson_20,Pending,third-party
S02884,11-02-2023 13:34,P1383,Men's_383,Men's Shirts,White,XL,1,1627.63,1407.29,1627.63,1407.29,C22883,Sathish_2883,Chennai,13.0827,80.2707,SP137,Salesperson_37,Returned,in-store
S02885,17-08-2023 16:38,P1384,Sportswear_384,Sportswear,Pink,XL,1,1990.48,1235.98,1990.48,1235.98,C22884,Anu_2884,Vellore,12.9165,79.1325,SP140,Salesperson_40,Pending,online
S02886,28-12-2023 12:14,P1385,Women's_385,Women's Dresses,Black,L,1,2472.42,1697.76,2472.42,1697.76,C22885,Sathish_2885,Vellore,12.9165,79.1325,SP143,Salesperson_43,Paid,in-store
S02887,04-04-2023 15:42,P1386,Kurta_386,Kurta,Pink,XL,1,2376.2,1626.28,2376.2,1626.28,C22886,Anu_2886,Salem,11.6643,78.146,SP106,Salesperson_6,Shipped,in-store
S02888,22-01-2024 18:23,P1387,Kurta_387,Kurta,Blue,S,2,1813.99,1327.33,3627.98,2654.66,C22887,Meena_2887,Vellore,12.9165,79.1325,SP118,Salesperson_18,Paid,in-store
S02889,07-07-2023 11:31,P1388,Sportswear_388,Sportswear,Grey,XL,4,1684.58,1033.37,6738.32,4133.48,C22888,Vishal_2888,Tiruchirappalli,10.7905,78.7047,SP114,Salesperson_14,Pending,in-store
S02890,19-12-2023 10:46,P1389,Sarees_389,Sarees,Pink,S,4,1187.58,1014.95,4750.32,4059.8,C22889,Meena_2889,Salem,11.6643,78.146,SP137,Salesperson_37,Cancelled,mobile_app
S02891,20-05-2024 18:42,P1390,Women's_390,Women's Dresses,Grey,XS,1,728.83,511.18,728.83,511.18,C22890,Diya_2890,Salem,11.6643,78.146,SP110,Salesperson_10,Shipped,online
S02892,10-10-2024 19:53,P1391,Kid's_391,Kid's Wear,Red,S,2,2336.86,1577,4673.72,3154,C22891,Ravi_2891,Chennai,13.0827,80.2707,SP132,Salesperson_32,Shipped,in-store
S02893,25-07-2023 21:48,P1392,Kid's_392,Kid's Wear,Blue,XS,4,743.2,529.97,2972.8,2119.88,C22892,Priya_2892,Chennai,13.0827,80.2707,SP110,Salesperson_10,Paid,mobile_app
S02894,26-11-2023 16:53,P1393,T-Shirts_393,T-Shirts,Blue,XL,3,1851.22,1225.79,5553.66,3677.37,C22893,Sanjay_2893,Coimbatore,11.0168,76.9558,SP115,Salesperson_15,Returned,online
S02895,14-04-2023 17:17,P1394,Sportswear_394,Sportswear,Green,XS,2,330.99,219.02,661.98,438.04,C22894,Diya_2894,Vellore,12.9165,79.1325,SP101,Salesperson_1,Cancelled,online
S02896,06-11-2023 15:38,P1395,T-Shirts_395,T-Shirts,Maroon,XS,1,458.53,337.28,458.53,337.28,C22895,Bhuvana_2895,Coimbatore,11.0168,76.9558,SP134,Salesperson_34,Shipped,mobile_app
S02897,06-05-2023 20:57,P1396,T-Shirts_396,T-Shirts,White,XL,3,2154.25,1924.63,6462.75,5773.89,C22896,Kavin_2896,Madurai,9.9252,78.1198,SP148,Salesperson_48,Paid,online
S02898,13-04-2023 16:57,P1397,Sportswear_397,Sportswear,Yellow,XL,1,1483.06,1141.54,1483.06,1141.54,C22897,Anu_2897,Tiruchirappalli,10.7905,78.7047,SP136,Salesperson_36,Shipped,online
S02899,13-07-2023 17:26,P1398,Sarees_398,Sarees,Grey,XS,1,329.42,240.41,329.42,240.41,C22898,Anu_2898,Madurai,9.9252,78.1198,SP103,Salesperson_3,Paid,online
S02900,20-05-2024 16:38,P1399,T-Shirts_399,T-Shirts,Maroon,XS,4,1599.71,1146.12,6398.84,4584.48,C22899,Priya_2899,Vellore,12.9165,79.1325,SP120,Salesperson_20,Shipped,in-store
S02901,01-10-2023 20:28,P1400,Women's_400,Women's Dresses,Green,S,1,1162.4,976.92,1162.4,976.92,C22900,Priya_2900,Coimbatore,11.0168,76.9558,SP119,Salesperson_19,Cancelled,in-store
S02902,17-12-2023 13:16,P1401,Kurta_401,Kurta,Blue,XXL,3,2367.65,2128.98,7102.95,6386.94,C22901,Lakshmi_2901,Coimbatore,11.0168,76.9558,SP110,Salesperson_10,Cancelled,online
S02903,03-07-2023 16:27,P1402,Sportswear_402,Sportswear,White,S,1,773.81,506.28,773.81,506.28,C22902,Sathish_2902,Erode,11.34,77.7172,SP135,Salesperson_35,Cancelled,in-store
S02904,28-10-2023 10:47,P1403,Kid's_403,Kid's Wear,Grey,XXL,2,523.92,421.82,1047.84,843.64,C22903,Sanjay_2903,Erode,11.34,77.7172,SP137,Salesperson_37,Shipped,in-store
S02905,22-07-2023 20:40,P1404,Men's_404,Men's Shirts,White,XS,1,1486.62,912.39,1486.62,912.39,C22904,Sathish_2904,Tirunelveli,8.7139,77.7567,SP114,Salesperson_14,Paid,in-store
S02906,28-08-2024 17:59,P1405,T-Shirts_405,T-Shirts,Blue,XL,1,1982.19,1510.25,1982.19,1510.25,C22905,Priya_2905,Coimbatore,11.0168,76.9558,SP122,Salesperson_22,Shipped,online
S02907,07-04-2023 14:35,P1406,Men's_406,Men's Shirts,Grey,XL,4,817.95,520.52,3271.8,2082.08,C22906,Lakshmi_2906,Tiruchirappalli,10.7905,78.7047,SP111,Salesperson_11,Shipped,online
S02908,30-12-2023 12:36,P1407,T-Shirts_407,T-Shirts,Maroon,XL,1,865.73,698.46,865.73,698.46,C22907,Meena_2907,Tirunelveli,8.7139,77.7567,SP146,Salesperson_46,Shipped,mobile_app
S02909,08-08-2023 21:06,P1408,Sarees_408,Sarees,Blue,L,1,1184.51,826.56,1184.51,826.56,C22908,Sathish_2908,Erode,11.34,77.7172,SP111,Salesperson_11,Returned,online
S02910,24-02-2024 11:42,P1409,Men's_409,Men's Shirts,Pink,XXL,3,2389.08,1934.14,7167.24,5802.42,C22909,Lakshmi_2909,Salem,11.6643,78.146,SP139,Salesperson_39,Shipped,in-store
S02911,06-02-2024 16:10,P1410,Kurta_410,Kurta,Maroon,S,3,987.8,875.11,2963.4,2625.33,C22910,Devi_2910,Salem,11.6643,78.146,SP139,Salesperson_39,Shipped,in-store
S02912,07-06-2023 15:56,P1411,Men's_411,Men's Shirts,White,L,2,549.51,335.99,1099.02,671.98,C22911,Anu_2911,Salem,11.6643,78.146,SP109,Salesperson_9,Paid,online
S02913,12-04-2024 13:42,P1412,Sportswear_412,Sportswear,Red,S,2,578.98,470.07,1157.96,940.14,C22912,Anu_2912,Tirunelveli,8.7139,77.7567,SP106,Salesperson_6,Shipped,in-store
S02914,20-02-2024 20:57,P1413,Kid's_413,Kid's Wear,Green,M,1,1590.03,1098.44,1590.03,1098.44,C22913,Sathish_2913,Tiruchirappalli,10.7905,78.7047,SP140,Salesperson_40,Shipped,mobile_app
S02915,11-05-2023 16:26,P1414,T-Shirts_414,T-Shirts,Maroon,XL,2,590.73,505.59,1181.46,1011.18,C22914,Kavin_2914,Chennai,13.0827,80.2707,SP132,Salesperson_32,Cancelled,mobile_app
S02916,26-07-2023 17:23,P1415,Jeans_415,Jeans,White,XL,2,422.85,283.64,845.7,567.28,C22915,Priya_2915,Tiruchirappalli,10.7905,78.7047,SP139,Salesperson_39,Paid,in-store
S02917,03-02-2023 21:44,P1416,Kurta_416,Kurta,Green,M,1,1922.32,1334.8,1922.32,1334.8,C22916,Priya_2916,Vellore,12.9165,79.1325,SP109,Salesperson_9,Cancelled,in-store
S02918,16-02-2024 18:39,P1417,Sportswear_417,Sportswear,Blue,L,4,1151.32,819.73,4605.28,3278.92,C22917,Aarav_2917,Coimbatore,11.0168,76.9558,SP105,Salesperson_5,Returned,mobile_app
S02919,02-01-2024 10:52,P1418,Women's_418,Women's Dresses,Black,XS,1,1077.51,883.99,1077.51,883.99,C22918,Sathish_2918,Tiruchirappalli,10.7905,78.7047,SP122,Salesperson_22,Cancelled,in-store
S02920,26-08-2024 17:47,P1419,Kid's_419,Kid's Wear,Black,XXL,1,390.28,295.45,390.28,295.45,C22919,Priya_2919,Coimbatore,11.0168,76.9558,SP114,Salesperson_14,Pending,online
S02921,28-07-2024 16:36,P1420,Sportswear_420,Sportswear,Pink,XS,4,2020.53,1702.16,8082.12,6808.64,C22920,Karthik_2920,Madurai,9.9252,78.1198,SP115,Salesperson_15,Paid,in-store
S02922,29-10-2023 12:38,P1421,T-Shirts_421,T-Shirts,Yellow,XL,1,2452.24,2056.44,2452.24,2056.44,C22921,Anu_2921,Coimbatore,11.0168,76.9558,SP125,Salesperson_25,Returned,online
S02923,04-04-2024 11:49,P1422,Men's_422,Men's Shirts,Green,M,4,2070.02,1766.64,8280.08,7066.56,C22922,Ganesh_2922,Salem,11.6643,78.146,SP148,Salesperson_48,Returned,in-store
S02924,18-06-2023 13:14,P1423,Sportswear_423,Sportswear,Green,M,1,1724.95,1383.61,1724.95,1383.61,C22923,Diya_2923,Coimbatore,11.0168,76.9558,SP127,Salesperson_27,Returned,mobile_app
S02925,23-07-2023 18:23,P1424,Men's_424,Men's Shirts,Black,XXL,4,981.26,775.53,3925.04,3102.12,C22924,Vishal_2924,Salem,11.6643,78.146,SP101,Salesperson_1,Cancelled,third-party
S02926,20-01-2024 13:08,P1425,Kurta_425,Kurta,Pink,XS,4,1213.62,1018.2,4854.48,4072.8,C22925,Ravi_2925,Vellore,12.9165,79.1325,SP147,Salesperson_47,Paid,online
S02927,13-07-2024 20:18,P1426,Kid's_426,Kid's Wear,White,XL,3,1695.33,1180.96,5085.99,3542.88,C22926,Anu_2926,Chennai,13.0827,80.2707,SP134,Salesperson_34,Cancelled,in-store
S02928,27-01-2023 15:00,P1427,Men's_427,Men's Shirts,Pink,L,2,2232.87,1949.75,4465.74,3899.5,C22927,Bhuvana_2927,Madurai,9.9252,78.1198,SP106,Salesperson_6,Returned,online
S02929,15-09-2024 19:54,P1428,Women's_428,Women's Dresses,Grey,M,4,2002.56,1469.97,8010.24,5879.88,C22928,Priya_2928,Coimbatore,11.0168,76.9558,SP114,Salesperson_14,Returned,online
S02930,15-07-2024 18:01,P1429,Kid's_429,Kid's Wear,Pink,XXL,1,1664.97,1371.83,1664.97,1371.83,C22929,Priya_2929,Salem,11.6643,78.146,SP134,Salesperson_34,Shipped,in-store
S02931,25-08-2024 17:58,P1430,Jeans_430,Jeans,Pink,XXL,1,1004.84,766.6,1004.84,766.6,C22930,Sathish_2930,Vellore,12.9165,79.1325,SP119,Salesperson_19,Cancelled,in-store
S02932,07-09-2023 10:43,P1431,Kurta_431,Kurta,White,XXL,2,923.94,827.53,1847.88,1655.06,C22931,Ganesh_2931,Coimbatore,11.0168,76.9558,SP120,Salesperson_20,Returned,mobile_app
S02933,30-10-2023 18:10,P1432,T-Shirts_432,T-Shirts,Yellow,XXL,1,484.65,302.43,484.65,302.43,C22932,Aarav_2932,Coimbatore,11.0168,76.9558,SP107,Salesperson_7,Cancelled,mobile_app
S02934,06-05-2024 10:57,P1433,Kid's_433,Kid's Wear,Green,XS,3,2460.94,1519.38,7382.82,4558.14,C22933,Bhuvana_2933,Vellore,12.9165,79.1325,SP123,Salesperson_23,Pending,in-store
S02935,15-01-2024 14:50,P1434,Kurta_434,Kurta,Red,M,4,2097.71,1279.58,8390.84,5118.32,C22934,Diya_2934,Coimbatore,11.0168,76.9558,SP130,Salesperson_30,Paid,in-store
S02936,22-08-2023 18:56,P1435,Kurta_435,Kurta,Red,S,2,1705.4,1153.38,3410.8,2306.76,C22935,Bhuvana_2935,Erode,11.34,77.7172,SP113,Salesperson_13,Shipped,third-party
S02937,08-10-2023 10:35,P1436,Sarees_436,Sarees,Black,L,1,1150.62,835.43,1150.62,835.43,C22936,Devi_2936,Madurai,9.9252,78.1198,SP106,Salesperson_6,Cancelled,in-store
S02938,27-02-2023 12:09,P1437,T-Shirts_437,T-Shirts,Yellow,M,2,2304.82,1547.33,4609.64,3094.66,C22937,Sathish_2937,Chennai,13.0827,80.2707,SP124,Salesperson_24,Shipped,online
S02939,06-10-2023 11:27,P1438,Men's_438,Men's Shirts,Red,XS,2,1387.34,1195.81,2774.68,2391.62,C22938,Sathish_2938,Salem,11.6643,78.146,SP108,Salesperson_8,Returned,in-store
